PLU CODE	PLU NAME	Price	Item code	Price Type	Best Before Day
56250	Tao Ambrosia Newzealand kg	119000	56250	By Weight	0
53404	Banh pho kg-KIEUTRANG	19500	53404	By Weight	0
53359	Ca tre lsach kdau-Coop	60900	53359	By Weight	0
53405	Tao hong Queen NewZealand kg	83900	53405	By Weight	0
56378	Banh canh gao kg-KTRANG	19900	56378	By Weight	0
53428	Ca loc den lsach-Coop	79900	53428	By Weight	0
58913	Ca chuoi ngoc kg	189000	58913	By Weight	0
58915	Xuong ong heo kg-AHT990	96000	58915	By Weight	0
58917	Xuong co heo kg-AHT990	105000	58917	By Weight	0
58918	Thit dui heo kg-AHT990	158000	58918	By Weight	0
58919	Thit vai heo kg-AHT990	147000	58919	By Weight	0
58920	Thit nach heo kg-AHT990	147000	58920	By Weight	0
58924	Nac dui heo kg-AHT990	163000	58924	By Weight	0
58936	Thit heo xay kg-AHT990	158000	58936	By Weight	0
58937	Gan heo kg-AHT990	45000	58937	By Weight	0
53436	Ca trich e.trungkg-Akuruhi990	1265000	53436	By Weight	0
53212	Dua luoi g.Nhat ruot cam-BHSG	55900	53212	By Weight	0
56391	Ca xanh xuong kg	103000	56391	By Weight	0
53228	@Oi Dai Loan kg-HN	14900	53228	By Weight	0
53229	@Oi Nu Hoang kg-HN	21900	53229	By Weight	0
16496	S-Luu My kg(1)	320000	16496	By Weight	0
10790	S-Bi ngoi xanh kg(1)	10000	10790	By Weight	1
56394	@Mam ruoc Vung Tau kg-SH990	94000	56394	By Weight	0
56398	@Kim chi Han Quoc kg-SH990	95000	56398	By Weight	0
53237	Suon heo chat kg-AHT990	175000	53237	By Weight	0
53841	Toi Hai Duong lot vo kg	112000	53841	By Weight	0
53843	Ca loc xe tam uop kg	148000	53843	By Weight	1
13236	S-Tao Breeze Newzealand(1)	40000	13236	By Weight	0
13191	S-Tao bi do My nho kg(1)	30000	13191	By Weight	0
18662	S-Tao xanh Phap kg(1)	46000	18662	By Weight	0
52895	Ghe say gion kg	203000	52895	By Weight	0
52898	Ghe sua rim kg	163000	52898	By Weight	0
53464	Ca chi vang kg-Coop	82500	53464	By Weight	0
52188	Dua mon say kho kg	255000	52188	By Weight	0
53248	Ca tre khong dau VietGAP kg	72000	53248	By Weight	1
11844	S-Nho den Uc co hat kg (1)	110000	11844	By Weight	0
56428	Ca bong rim D.Diep kg	340500	56428	By Weight	0
56429	Ca hong tam cay D.Diep kg	360000	56429	By Weight	0
52781	Banh canh gao kg-BAKHANH	19800	52781	By Weight	0
52782	Banh pho kg-BAKHANH	19800	52782	By Weight	0
56433	Canh bap cai thao+tom kho	50900	56433	By Weight	1
56434	Canh bong so dua	112000	56434	By Weight	0
56436	Canh bi dao+tom kho	53000	56436	By Weight	1
56438	Canh bi do	38000	56438	By Weight	0
56439	Canh bi do+thit xay	53000	56439	By Weight	1
56440	Canh bi do+tom kho	54000	56440	By Weight	1
56441	Canh cai xanh+ca thu quet	79000	56441	By Weight	0
56442	Canh cai xay+cachua+mevat	58900	56442	By Weight	0
56450	Canh kho qua bao	49900	56450	By Weight	0
56443	Canh chua+ca	59900	56443	By Weight	0
16250	S-Tao Ambrosia Newz.kg(1)	45000	16250	By Weight	0
56444	Canh chua bac ha	51000	56444	By Weight	1
56446	Canh den com+t.kho nhi	56000	56446	By Weight	1
56447	Canh den muop+mtoi+txay	73000	56447	By Weight	0
56451	Canh khoai+tom kho	85000	56451	By Weight	0
56452	Canh khoai mo	74000	56452	By Weight	1
56455	Canh muop	47000	56455	By Weight	0
56456	Canh muop+tom kho	59000	56456	By Weight	1
56457	Canh muop+ca thu quet	56000	56457	By Weight	0
56458	Canh muop+thit xay sc	59900	56458	By Weight	0
56459	Canh salad xoon nho+ tom kho	169000	56459	By Weight	0
56460	Canh sup	53000	56460	By Weight	1
56461	Canh sup+tom kho	58000	56461	By Weight	0
56462	Canh tan o+ca thu quet	81900	56462	By Weight	0
56463	Canh tan o+tom kho nhi	82900	56463	By Weight	0
56466	Rau xao thap cam	44900	56466	By Weight	1
56467	Bi dao don thit	93000	56467	By Weight	1
56468	Ca chua don thit	88000	56468	By Weight	1
56471	Kho qua don cha ca basa	66000	56471	By Weight	0
56473	Kho qua don thit	120000	56473	By Weight	0
56474	Dau ca hoi tuoi kg	109000	56474	By Weight	0
56475	Fillet ca hoi tuoi kg	530000	56475	By Weight	0
56476	Xuong ca hoi tuoi kg	69000	56476	By Weight	0
56477	Vay ca hoi tuoi kg	125000	56477	By Weight	0
56478	Dau ca thu tuoi kg	115000	56478	By Weight	0
58846	Minh ca thu kg	279000	58846	By Weight	0
58847	Duoi ca thu kg	199900	58847	By Weight	0
58848	Dau ca bop kg	155000	58848	By Weight	1
58849	Minh ca bop kg	435000	58849	By Weight	1
58850	Duoi ca bop kg	155000	58850	By Weight	0
11978	S-Nhan Indo kg(1)	30000	11978	By Weight	0
58863	Rau cau tropicalCoop Select kg	52000	58863	By Weight	0
53303	Tao Cheekie NewZealand kg	108000	53303	By Weight	0
19318	S-Tao Jazz My kg(1)	45000	19318	By Weight	0
16130	S-Tao Envy kg(1)	100000	16130	By Weight	0
16578	S-Le do vang My kg(1)	125000	16578	By Weight	0
53695	@Cam sanh L2 kg-HN	14400	53695	By Weight	0
53173	Sa lach lolo tim thuy canh kg	72000	53173	By Weight	0
53707	Dau phong tuoi con vo kg	79000	53707	By Weight	0
52815	Bo lat chay kg	319900	52815	By Weight	0
52818	Bao tu basa xao-PKD990	160000	52818	By Weight	0
52819	Luon ca hoi chien-PKD990	350000	52819	By Weight	0
53320	Xoi la dua-PKD990	85000	53320	By Weight	1
53334	Nho den Kyoho HQ kg	308000	53334	By Weight	0
53335	Nho xanh Shine Muscat HQ kg	555000	53335	By Weight	0
53759	Nac than ngoai T Moc kg-NP990	224000	53759	By Weight	0
53760	Chan gio rxuong T Moc kg-NP990	190000	53760	By Weight	0
53763	Ba roi rut suon T Moc kg-NP990	340000	53763	By Weight	0
53764	Suon non heo T Moc kg-NP990	350000	53764	By Weight	0
53766	Xuong duoi heo T Moc kg-NP990	135000	53766	By Weight	0
53767	Chan gio heo T Moc kg-NP990	156000	53767	By Weight	0
53776	Nac dui(vai) heo T Moc kg-NP	203000	53776	By Weight	0
53777	Nac than ngoai heo T Moc kg-NP	224000	53777	By Weight	0
53785	Chan gio heo T Moc kg-NP	156000	53785	By Weight	0
53786	Thit xay heo T Moc kg-NP	172000	53786	By Weight	0
53787	Dung heo thao moc kg-NP	164000	53787	By Weight	0
56605	Xoai Cat Chu da vang L1 kg	35900	56605	By Weight	0
53795	Uc ga CN kg-KU	66000	53795	By Weight	0
51818	Tao vang My kg	92500	51818	By Weight	0
56674	S-Bap cai cuon+t.xay sc-NCC kg	98000	56674	By Weight	0
51851	Tao bi do Chile kg	41900	51851	By Weight	0
57093	Bun tuoi Di An kg	9500	57093	By Weight	0
50089	File ca loc den kg	169000	50089	By Weight	0
57353	Kho da ca duoi kg	85000	57353	By Weight	0
57354	Kho ca chai kg	75000	57354	By Weight	0
52473	S-Ba roi so che kg-CMT	258000	52473	By Weight	0
52474	S-Thit dui truocheo uop kg-CMT	208000	52474	By Weight	0
51939	Tao Fuji Nam Phi kg	68000	51939	By Weight	0
51940	Tao xanh Chile kg	41200	51940	By Weight	0
51945	Nho den NamPhi kg	63000	51945	By Weight	0
50523	File ca co kg	175000	50523	By Weight	0
52000	Chuoi mat kg	7500	52000	By Weight	0
52577	Thit san lung heo kg-VS990	68000	52577	By Weight	0
52021	Xoai hon kg	62000	52021	By Weight	0
52022	Trai dieu tuoi kg	14700	52022	By Weight	0
52023	Cam Cara Uc kg	79900	52023	By Weight	0
56706	S-D.hu chienlon+txay SC-NCC kg	102000	56706	By Weight	0
51056	Chanh day dong vi kg	42900	51056	By Weight	0
11705	S-Cam Uc kg (1)	29000	11705	By Weight	0
50007	Dui goc tu trau kg-VS990	40000	50007	By Weight	0
57144	Mam ruot thai kg-BETU990	60000	57144	By Weight	0
57145	Mam ruot ca linh kg-BETU990	40000	57145	By Weight	0
57146	Mam ca tren kg-BETU990	45000	57146	By Weight	0
57147	Mam ca com kg-BETU990	40000	57147	By Weight	0
57148	Mam ca chot kg-BETU990	35000	57148	By Weight	0
57149	Mam ca sac kg-BETU990	35000	57149	By Weight	0
57150	Mam ca linh kg-BETU990	35000	57150	By Weight	0
57151	Mam du du kg-BETU990	30000	57151	By Weight	0
57152	Mam ca phao kg-BETU990	30000	57152	By Weight	0
50044	Nam bao ngu trang kg	58000	50044	By Weight	0
50468	Dau tuong luoc kg	4000	50468	By Weight	0
50958	Khoai mi lot san kg	35000	50958	By Weight	0
51959	Bo Dakado kg	40900	51959	By Weight	0
51989	Ngo sen chua ngot SH kg	151500	51989	By Weight	0
53607	Dui toi ga NK kg	76000	53607	By Weight	0
50504	Ca Chinh song kg	408000	50504	By Weight	0
51273	Rau muong nuoc kg	9900	51273	By Weight	0
51275	Chuoi ngu kg	15000	51275	By Weight	0
52034	Ca bong kho tieu loai nho kg	300000	52034	By Weight	0
56230	Long mut loai so kg	23900	56230	By Weight	0
51284	Nho do Mexico kg	149900	51284	By Weight	0
58627	Cherry Chile kg	209000	58627	By Weight	0
56276	Gao thom ccap X.HONG kg	39300	56276	By Weight	0
51529	Ga tha vuon ncon-TPDN990	55000	51529	By Weight	0
56292	S-File Basa tam uop kg-TA	125000	56292	By Weight	1
59206	Ngheu co kg	98000	59206	By Weight	0
59207	So huyet co kg	368000	59207	By Weight	0
51572	Tao do My Red Rome kg	39000	51572	By Weight	0
58827	S-D.hu chien+txay phaloc HM kg	102000	58827	By Weight	0
58834	C-Bap non COOP kg	46500	58834	By Weight	0
51608	Man trang giong Thai kg	15000	51608	By Weight	0
11959	S-Bo Dakado kg(1)	30000	11959	By Weight	0
11851	S-Tao bi do Chile kg(1)	39500	11851	By Weight	0
56148	Mit Thai xe mieng kg	55000	56148	By Weight	0
51389	Ghe say ngu coc kg	297700	51389	By Weight	0
10911	S-Ca chua Kg(1)	15000	10911	By Weight	1
10914	S-Dua leo Kg(1)	10000	10914	By Weight	0
10927	S-Cu cai trang kg(1)	10000	10927	By Weight	1
10930	S-Ca rot Dalat kg(1)	10000	10930	By Weight	1
51668	Nac dui bo UC kg-VS990	395000	51668	By Weight	0
56307	Bun bo kg-KTRANG	17900	56307	By Weight	0
56308	Bun tuoi kg-KTRANG	17900	56308	By Weight	0
56309	C-Salad mo COOP kg	34000	56309	By Weight	0
59155	Hanh kho Hai Duong kg	58500	59155	By Weight	0
59156	Toi Hai Duong kg	120000	59156	By Weight	0
56523	Keo deo sua com dua kg	112700	56523	By Weight	0
59288	Co bo Uc kg	234000	59288	By Weight	0
59293	Thit bo Uc xay kg	250000	59293	By Weight	0
59294	Gan bo Uc kg	230000	59294	By Weight	0
59295	Dam mui bo Uc kg	355000	59295	By Weight	0
59296	Xuong ong bo Uc kg	65000	59296	By Weight	0
59297	Xuong bo bo Uc kg	63000	59297	By Weight	0
59298	Mo bo Uc kg	27000	59298	By Weight	0
52086	S-Luon song ncon so che kg	285000	52086	By Weight	0
59524	@Mam ca com kg-SH990	172500	59524	By Weight	0
59525	@Mam ca loc kg-SH990	333500	59525	By Weight	0
59526	@Mam linh con kg-SH990	161500	59526	By Weight	0
59527	@Mam thai co ca kg-SH990	207500	59527	By Weight	0
59529	@Ngo sen chua ngot kg-SH990	150000	59529	By Weight	0
59326	C-Mang tay COOP L1 kg	155000	59326	By Weight	0
59166	Nho do khong hat My L1 kg	205000	59166	By Weight	0
59167	Nho den khong hat My L1 kg	192000	59167	By Weight	0
58956	C-Dau cove thuong COOP kg	40000	58956	By Weight	0
56616	Suon ca sau muoi ot kg	158900	56616	By Weight	0
56618	Ca chot kg	145000	56618	By Weight	0
53425	Ca ro lsach-Coop	75900	53425	By Weight	0
52071	Ga CN tam uop kg	99900	52071	By Weight	1
52072	Canh ga CN tam uop kg	123000	52072	By Weight	1
11939	S-Tao Fuji Nam Phi kg(1)	36000	11939	By Weight	0
10992	S-Cu hanh tay DaLat kg(1)	18000	10992	By Weight	0
10909	S-Bi do tron kg(1)	8500	10909	By Weight	0
56431	S-Mit Thai xe mieng kg	29900	56431	By Weight	0
53833	Chuoi Coop Select LS kg- U&I	29900	53833	By Weight	0
52113	Dui ga goc tu CN dlanh kg-CP	72000	52113	By Weight	0
52755	Ca ri chay-PKD990	120000	52755	By Weight	0
52756	Ba roi chien-PKD990	360000	52756	By Weight	0
52763	Dua Dole kg	28500	52763	By Weight	0
58963	Dau hu don thit kg	102000	58963	By Weight	0
52892	Kho ca com tam me kg	230000	52892	By Weight	0
52893	Muc xe gion kg	177000	52893	By Weight	0
52899	Muc xe tam gia vi kg	409000	52899	By Weight	0
56435	Canh bau+tom kho	56900	56435	By Weight	1
53489	Tom the lon (50-70con/kg)-Coop	159500	53489	By Weight	0
56453	Canh khoai mo+thit xay	85000	56453	By Weight	0
56465	Kho qua bao+tom kho	58000	56465	By Weight	0
56469	Ca tim don thit kg	92000	56469	By Weight	1
56472	Kho qua don cha ca thu	98000	56472	By Weight	0
53529	Ca mo tam uop kg	132000	53529	By Weight	1
53539	Ca lu du tam uop kg	165900	53539	By Weight	1
53541	Ca mui tam uop kg	95000	53541	By Weight	1
53542	Ca ngan tam uop kg	149000	53542	By Weight	1
53618	Ca sac ran tam uop kg	140000	53618	By Weight	1
58875	C-Hanh la COOP kg	74000	58875	By Weight	0
11337	S-Nho den My khong hat dai(1)	98000	11337	By Weight	0
11932	S-Nho den khonghat Chile kg(1)	150000	11932	By Weight	0
52207	Bo vien kg-AHT990	178000	52207	By Weight	0
13337	S-Quyt Uc Medium kg(1)	40500	13337	By Weight	0
52774	Coc ngam c.ngot kg-BM	43000	52774	By Weight	0
52212	Oi Nu Hoang kg	21900	52212	By Weight	0
56504	Uc vit dong lanh kg	120000	56504	By Weight	0
56505	Dui vit goc tu dong lanh kg	132000	56505	By Weight	0
16561	S-Dua luoi vang g.Ha Lan kg(1)	70000	16561	By Weight	0
53653	Tao Autumn Glory My kg	57900	53653	By Weight	0
53652	Tao Fuji Han Quoc L1 kg	118000	53652	By Weight	0
53284	@Bi dao xanh VG kg- HN	20500	53284	By Weight	0
53010	Da heo (mieng lon) kg-VS990	55000	53010	By Weight	0
53012	Ca sac lam sach kg	116000	53012	By Weight	0
53295	Ca ngu tam uop kg	126000	53295	By Weight	1
53670	Tao Fuji Nhat kg	199000	53670	By Weight	0
53023	Chan ga hap hanh kg-PKD990	125000	53023	By Weight	1
53148	Tom kho L3-LTY990	500000	53148	By Weight	0
56569	Thit heo saygion ChaCha kg-TNP	602000	56569	By Weight	0
56578	Le do vang My kg	118000	56578	By Weight	0
53704	Gung hong gari kg-Akuruhi 990	190000	53704	By Weight	0
56596	Toi Ly son COOP Kg	185000	56596	By Weight	0
56600	Buoi duong Doan Hung kg	31900	56600	By Weight	0
53705	Tao xanh My (Organic) kg	99000	53705	By Weight	0
53706	Tao Ambrosia Canada(Organic)kg	165000	53706	By Weight	0
53722	Gio heo rut xuong kg-NGOCNGA	210000	53722	By Weight	0
52224	Cu cai Radi kg	55000	52224	By Weight	0
53737	Trung ca cam kg-BS990	650000	53737	By Weight	0
53738	Trung ca den kg-BS990	650000	53738	By Weight	0
53744	Ca nuc hoa kg	62000	53744	By Weight	0
53333	Ech xao kg-PKD990	200000	53333	By Weight	0
53752	File basa dlanh kg	120000	53752	By Weight	0
53753	Dua luoi soc xanh kg	48000	53753	By Weight	0
53755	Thit vai heo T Moc kg-NP990	182000	53755	By Weight	0
53757	Nac dam heo T Moc kg-NP990	232000	53757	By Weight	0
53761	Thit cotlet heo T Moc kg-NP990	183000	53761	By Weight	0
53762	Ba roi heo thao moc kg-NP990	259000	53762	By Weight	0
53769	Dung heo T Moc kg-NP990	164000	53769	By Weight	0
53774	Thit nach heo T Moc kg-NP	182000	53774	By Weight	0
53775	Thit nac dam heo T Moc kg-NP	232000	53775	By Weight	0
53779	Thit cotlet heo T Moc kg-NP	183000	53779	By Weight	0
53782	Suon non heo T Moc kg-NP	350000	53782	By Weight	0
53783	Suon gia heo T Moc kg-NP	233000	53783	By Weight	0
53788	Xuong ong heo T Moc kg-NP	140000	53788	By Weight	0
53789	Mo heo T Moc kg-NP	90000	53789	By Weight	0
53342	Luon ncon lsach kg-Coop	225000	53342	By Weight	0
53344	Minh ca thu-Coop	320000	53344	By Weight	0
53348	Ca doi lam sach-Coop	98000	53348	By Weight	0
53402	Banh uot kg-KIEUTRANG	19500	53402	By Weight	0
53403	Banh hoi kg-KIEU TRANG	27900	53403	By Weight	0
53351	Ca ngu lam sach-Coop	96000	53351	By Weight	0
53352	Ca huong lam sach kg-NCC	108000	53352	By Weight	0
53355	Ca basa bo dau-Coop	65000	53355	By Weight	0
53356	Ca dieu hong lam sach-Coop	95000	53356	By Weight	0
53365	Ca linh-Coop	80900	53365	By Weight	0
53367	File basa tuoi-Coop	98900	53367	By Weight	0
53368	File ca dieu hong-Coop	159900	53368	By Weight	0
53369	Bao tu basa tuoi-Coop	82500	53369	By Weight	0
53372	Muc ong 20-30cm-Coop	315000	53372	By Weight	0
53374	Cua xay-Coop	68900	53374	By Weight	0
53375	Oc buu thit-Coop	62900	53375	By Weight	0
53376	Ngheu-Coop	36900	53376	By Weight	0
53377	Thit hen-Coop	78000	53377	By Weight	0
53378	Nhong-Coop	75000	53378	By Weight	0
53382	Ca loc bong kdau ls-Coop	165000	53382	By Weight	0
53383	Ca com lsach-Coop	105000	53383	By Weight	0
53384	Ca bong trung lsach-Coop	144000	53384	By Weight	0
53390	Ca loc bong file sche-Coop	184000	53390	By Weight	0
53396	Cha ca that lat-Coop	218900	53396	By Weight	0
53400	Ca keo lsach-Coop	125900	53400	By Weight	0
53401	Thit ngheu-Coop	299000	53401	By Weight	0
53418	Cua dong lam sach-Coop	99900	53418	By Weight	0
53423	Ca long tong-Coop	168000	53423	By Weight	0
53427	Ech lam sach-Coop	121000	53427	By Weight	0
53419	Ca hoi Nauy kg-Akuruhi990	790000	53419	By Weight	0
53433	So diep kg-Akuruhi990	2050000	53433	By Weight	0
53434	So do kg-Akuruhi990	1522500	53434	By Weight	0
53435	Bach tuoc kg-Akuruhi990	1200000	53435	By Weight	0
53437	Trung ca hoi kg-Akuruhi990	4455000	53437	By Weight	0
53438	Trung ca chuon kg-Akuruhi990	1595000	53438	By Weight	0
53439	Quay Akuruhi kg -Akuruhi990	1	53439	By Weight	0
53442	Dui go bo Uc kg- VS990	395000	53442	By Weight	0
53443	Dui go bo Uc kg	395000	53443	By Weight	0
53444	Dui bittet bo Uc kg	395000	53444	By Weight	0
53449	Thit tam uop nuong BBQ	169900	53449	By Weight	1
53450	Lau hai san SC	119000	53450	By Weight	0
53454	Le Han Quoc L1 kg	139000	53454	By Weight	0
53455	Mut sam kg	260000	53455	By Weight	0
53456	Re atiso kho kg	469500	53456	By Weight	0
53457	Bach tuoc kg-Coop	164000	53457	By Weight	0
53458	Ca bac ma kg-Coop	86000	53458	By Weight	0
53465	Ca chim den kg-Coop	143000	53465	By Weight	0
53470	Ca lu du kg-Coop	119000	53470	By Weight	0
53471	Ca mo nho kg-Coop	82000	53471	By Weight	0
53474	Ca ngan lon kg-Coop	94000	53474	By Weight	0
53475	Ca ngu bo kg-Coop	72000	53475	By Weight	0
53477	Ca nuc kg-Coop	62900	53477	By Weight	0
53503	Ca keo tam uop kg	395000	53503	By Weight	1
53504	Ca bong trung tam uop kg	185000	53504	By Weight	1
53505	Ca bong duc tam uop kg	208000	53505	By Weight	1
53507	Ca bong dua tam uop kg	229000	53507	By Weight	1
53516	Ca chi vang tam uop kg	91200	53516	By Weight	1
53517	Ca doi tam uop kg	120000	53517	By Weight	1
53519	Ca long tong tam uop kg	219000	53519	By Weight	1
53619	Ca linh tam uop kg	149000	53619	By Weight	1
53620	Tom lon lot vo kg	395000	53620	By Weight	0
53631	Bot nghe T.THANH kg-CChi	96900	53631	By Weight	0
53642	Bot bap T.THANH kg-CChi	48000	53642	By Weight	0
53643	Rau ma la nho kg	70000	53643	By Weight	0
53644	Tao bi do Canada kg	68000	53644	By Weight	0
53647	Trung cut lot vo kg	130000	53647	By Weight	0
53650	Dau-luon-xuongcahoikg-AKRHi990	150000	53650	By Weight	0
11797	S-Coc cay L2 kg(1)	15000	11797	By Weight	0
53648	Tao Sekai Ichi Nhat kg	485000	53648	By Weight	0
53667	Tao Mutsu Nhat kg	415000	53667	By Weight	0
53668	Tao Kinsei Nhat kg	329000	53668	By Weight	0
53669	Tao Jonagold Nhat kg	215000	53669	By Weight	0
53672	Moc hap kg-PKD990	183000	53672	By Weight	0
53675	Ca hu kg-Coop	103000	53675	By Weight	0
53677	Kho muc con da M(17-20cm)	1626900	53677	By Weight	0
53698	@Du du vang dai kg-HN	18900	53698	By Weight	0
53721	Jambon kg-NGOCNGA	165000	53721	By Weight	0
53723	Cha lua Bac kg-NGOCNGA	165000	53723	By Weight	0
53724	Ca hoi NaUy n.con kg-Aku990	585000	53724	By Weight	0
53729	Ga ta nguyen con kg-CP	82000	53729	By Weight	0
53745	Ca tre tam uop kg	92000	53745	By Weight	1
53751	Thit ngheu kg	125000	53751	By Weight	1
53754	Thit dui heo T Moc kg-NP990	184000	53754	By Weight	0
53756	Thit nach heo T Moc kg-NP990	182000	53756	By Weight	0
53758	Nac dui(vai) heo TMoc kg-NP990	203000	53758	By Weight	0
53765	Suon gia heo T Moc kg-NP990	233000	53765	By Weight	0
53768	Thit xay heo T Moc kg-NP990	172000	53768	By Weight	0
53770	Xuong ong heo TMoc kg-NP990	140000	53770	By Weight	0
53771	Mo heo T Moc kg-NP990	90000	53771	By Weight	0
53772	Thit dui heo T Moc kg-NP	184000	53772	By Weight	0
53773	Thit vai heo T Moc kg-NP	182000	53773	By Weight	0
53778	Chan gio heo rxuong TMoc kg-NP	190000	53778	By Weight	0
53780	Thit ba roi heo T Moc kg-NP	259000	53780	By Weight	0
53781	Ba roi rut suon heo TMoc kg-NP	340000	53781	By Weight	0
53784	Xuong duoi heo T Moc kg-NP	135000	53784	By Weight	0
53807	Dua luoitron Coop Select L1 kg	53900	53807	By Weight	0
53815	Cha boc trung cut-PKD990	225000	53815	By Weight	0
53816	Sot uop co ban kg	112700	53816	By Weight	0
53817	Tao Star NewZealand kg	84500	53817	By Weight	0
53823	Tam 2 Jasmine kg-BDANN	6000	53823	By Weight	0
53826	Chan ga rut xuong kg	120000	53826	By Weight	0
53827	Sun file ga kg	79000	53827	By Weight	0
53831	Da heo vun kg-VS990	28000	53831	By Weight	0
53832	Mo heo vun kg-VS990	9000	53832	By Weight	0
53835	Cua bien thit L1 kg	425000	53835	By Weight	0
53837	Ca soc vang(2-4con/kg)	145000	53837	By Weight	0
53838	Ca tra dau (5kg up) kg	101900	53838	By Weight	0
53839	Ca tren lon(2-4con/kg)	229000	53839	By Weight	0
53840	Tom the kg (size 12-19con/kg)	420000	53840	By Weight	0
53842	Ca com tam uop kg	125000	53842	By Weight	1
56049	Ba khia tron kg - Tu NCC	246100	56049	By Weight	0
50185	Dau cove giong Nhat kg	48900	50185	By Weight	0
50912	Cu den Kg	35500	50912	By Weight	0
50913	Cu san Kg	18900	50913	By Weight	0
50186	Dau Bap Kg	36900	50186	By Weight	0
50187	Dau giong Ha Lan	170000	50187	By Weight	0
56677	S-D.hu chiennho+txay SC-NCC kg	102000	56677	By Weight	0
55541	Dau muc nang lon so che Kg	185000	55541	By Weight	0
55544	Dau muc kg-NCC	242000	55544	By Weight	0
50188	S-Dua cai chua kg	63000	50188	By Weight	0
50189	S-Dua gia chua kg	30000	50189	By Weight	1
50914	Dua leo Kg	20500	50914	By Weight	0
55761	Dui Ech kg-NCC	255000	55761	By Weight	0
50190	Gia dau xanh kg	13000	50190	By Weight	0
57104	S-Goi ngo sen tron kg	53000	57104	By Weight	0
56678	S-Kho qua+txay sc NCC Kg	117000	56678	By Weight	0
50915	Khoai mo Kg	38900	50915	By Weight	0
50916	Khoai so got vo kg-NCC	85000	50916	By Weight	0
50917	Khoai tay kg-TD	13600	50917	By Weight	0
56050	Luon ncon lsach kg-NCC	165000	56050	By Weight	1
56051	S-Luon lam sach NCC so che kg	339000	56051	By Weight	1
50191	Mang chua Kg	32000	50191	By Weight	0
50918	Me vat Kg	46000	50918	By Weight	0
57105	Minh mam ca thu kg - Tu NCC	486000	57105	By Weight	0
55553	Muc nang lon Kg	318000	55553	By Weight	0
55555	Muc ong 15-20cm kg	380000	55555	By Weight	0
55556	Muc ong 20-30cm kg	399900	55556	By Weight	0
56681	S-Oc Buu don txaysc+giosong Kg	40000	56681	By Weight	0
